model_name	model_type	Seed	Window	gene	enhancers_per_gene	enhancers_called_on	Percentage_overlap	Percentage_overlap_50	Percentage_overlap_90	Percentage_off_target
random_balance_Test	Balanced_random	Zld	1000	vnd	6	5.6	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1000	Kr	7	6.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	Kni	5	4.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	brk	11	10.5	8.5227272727	8.5227272727	8.5227272727	91.4772727273
random_balance_Test	Balanced_random	Zld	2000	eve	6	6	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	Kni	4	3.7	32.5	32.5	32.5	67.5
random_balance_Test	Balanced_random	Dl15	1000	Kni	4	4	0	0	0	100
random_balance_Test	Balanced_random	Zld	500	sog	4	3.7	28.3333333333	28.3333333333	28.3333333333	71.6666666667
random_balance_Test	Balanced_random	Dl09	1500	hb	9	8.8	10	10	10	90
random_balance_Test	Balanced_random	Zld	2000	Kr	10	9.5	18.5	18.5	18.5	81.5
random_balance_Test	Balanced_random	Zld	1000	sog	4	3.8	27.5	27.5	27.5	72.5
random_balance_Test	Balanced_random	Dl09	2000	Kr	7	6.8	0	0	0	100
random_balance_Test	Balanced_random	Zld	2000	sna	8	7.8	24.1666666667	24.1666666667	24.1666666667	75.8333333333
random_balance_Test	Balanced_random	Twi14	2000	brk	7	6.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	Kr	13	12.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	2000	sog	3	2.9	65	65	65	35
random_balance_Test	Balanced_random	Twi14	2000	eve	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
random_balance_Test	Balanced_random	Zld	2000	rho	6	5.8	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	rho	7	6.4	13.9047619048	13.9047619048	13.9047619048	86.0952380952
random_balance_Test	Balanced_random	Dl15	2000	rho	1	1	100	100	100	0
random_balance_Test	Balanced_random	Dl09	1500	rho	6	6	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1500	sna	6	6	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	rho	2	1.8	50	50	50	50
random_balance_Test	Balanced_random	Dl09	2000	brk	6	5.8	17.3333333333	17.3333333333	17.3333333333	82.6666666667
random_balance_Test	Balanced_random	Zld	500	Kni	5	4.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	vnd	2	1.9	45	45	45	55
random_balance_Test	Balanced_random	Zld	2000	Kni	3	2.8	0	0	0	100
random_balance_Test	Balanced_random	Dl09	2000	eve	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	500	sog	3	2.9	0	0	0	100
random_balance_Test	Balanced_random	Zld	500	rho	8	7.4	0	0	0	100
random_balance_Test	Balanced_random	Dl15	500	brk	5	5	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	vnd	5	4.4	0	0	0	90
random_balance_Test	Balanced_random	Zld	1000	hb	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
random_balance_Test	Balanced_random	Zld	1000	Kni	4	3.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	2000	rho	3	2.9	0	0	0	100
random_balance_Test	Balanced_random	Dl09	500	brk	6	5.6	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1500	sog	3	2.6	33.3333333333	33.3333333333	33.3333333333	66.6666666667
random_balance_Test	Balanced_random	Zld	500	brk	9	8.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	Kni	5	4.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1000	hb	4	3.9	22.5	22.5	22.5	77.5
random_balance_Test	Balanced_random	Dl15	2000	Kni	3	3	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1500	brk	6	5.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	2000	Kni	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	2000	vnd	2	1.9	100	100	100	0
random_balance_Test	Balanced_random	Dl15	1000	vnd	2	1.9	45	45	45	55
random_balance_Test	Balanced_random	Dl09	2000	Kni	3	3	0	0	0	100
random_balance_Test	Balanced_random	Dl09	500	eve	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Dl09	500	rho	6	6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	2000	Kr	9	8.6	10.1388888889	10.1388888889	10.1388888889	89.8611111111
random_balance_Test	Balanced_random	Dl15	500	hb	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	2000	sna	6	5.8	35	35	35	65
random_balance_Test	Balanced_random	Zld	500	Kr	10	9.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	sna	12	11.9	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	sog	3	2.9	30	30	30	70
random_balance_Test	Balanced_random	Dl09	500	Kr	7	6.7	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1000	brk	6	5.8	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	sna	6	5.9	17	17	17	83
random_balance_Test	Balanced_random	Zld	1500	brk	8	7.8	11.4285714286	11.4285714286	11.4285714286	88.5714285714
random_balance_Test	Balanced_random	Zld	1500	eve	7	7	0	0	0	100
random_balance_Test	Balanced_random	Dl15	500	rho	2	1.9	0	0	0	100
random_balance_Test	Balanced_random	Zld	1000	eve	8	8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	2000	hb	5	4.9	18	18	18	82
random_balance_Test	Balanced_random	Dl15	500	eve	6	5.9	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1000	Kni	3	3	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	rho	4	3.8	23.3333333333	23.3333333333	23.3333333333	76.6666666667
random_balance_Test	Balanced_random	Dl09	1000	sog	3	2.7	31.6666666667	31.6666666667	31.6666666667	68.3333333333
random_balance_Test	Balanced_random	Dl15	2000	eve	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
random_balance_Test	Balanced_random	Dl15	2000	hb	2	1.9	45	45	45	55
random_balance_Test	Balanced_random	Zld	1000	brk	8	7.8	12.8571428571	12.8571428571	12.8571428571	87.1428571429
random_balance_Test	Balanced_random	Dl15	1500	eve	5	5	60	60	60	40
random_balance_Test	Balanced_random	Twi14	2000	sna	8	7.9	25.3571428571	25.3571428571	25.3571428571	74.6428571429
random_balance_Test	Balanced_random	Zld	500	eve	9	8.9	0	0	0	100
random_balance_Test	Balanced_random	Zld	2000	sog	3	2.7	33.3333333333	33.3333333333	33.3333333333	66.6666666667
random_balance_Test	Balanced_random	Dl09	2000	sna	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
random_balance_Test	Balanced_random	Zld	1500	sna	8	8	25	25	25	75
random_balance_Test	Balanced_random	Dl09	1500	Kni	3	3	0	0	0	100
random_balance_Test	Balanced_random	Zld	500	hb	7	6.9	0	0	0	100
random_balance_Test	Balanced_random	Zld	2000	brk	7	6.9	29.0476190476	29.0476190476	29.0476190476	70.9523809524
random_balance_Test	Balanced_random	Dl15	2000	Kr	2	1.8	45	45	45	45
random_balance_Test	Balanced_random	Dl15	500	sna	8	7.7	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1000	sna	6	5.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	eve	14	13.9	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1000	sna	6	6	0	0	0	100
random_balance_Test	Balanced_random	Zld	2000	hb	6	5.8	15.3333333333	15.3333333333	15.3333333333	84.6666666667
Dl_chip_balance_Test	Balanced	Zld	500	vnd	7	7	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	rho	4	3.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	eve	10	9.8	20.4444444444	20.4444444444	20.4444444444	79.5555555556
Dl_chip_balance_Test	Balanced	Dl15	1500	brk	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl15	1000	rho	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Dl15	500	vnd	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	2000	brk	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl09	500	sna	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	sna	8	8	12.5	12.5	12.5	87.5
Dl_chip_balance_Test	Balanced	Dl09	2000	hb	9	7.4	14.1785714286	14.1785714286	14.1785714286	85.8214285714
Dl_chip_balance_Test	Balanced	Dl09	500	hb	9	7.4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	2000	rho	6	5.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Dl_chip_balance_Test	Balanced	Zld	1000	Kr	10	10	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	Kr	10	9.6	10.4444444444	10.4444444444	10.4444444444	89.5555555556
Dl_chip_balance_Test	Balanced	Dl15	500	Kr	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1000	vnd	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	vnd	8	7.9	12.6785714286	12.6785714286	12.6785714286	87.3214285714
Dl_chip_balance_Test	Balanced	Twi14	1500	brk	9	8.6	11.7063492063	11.7063492063	11.7063492063	88.2936507937
Dl_chip_balance_Test	Balanced	Dl09	1500	vnd	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	hb	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Dl09	500	Kni	3	2.6	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	500	Kni	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	sog	3	3	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1000	Kr	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	2000	sog	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Twi14	500	vnd	8	8	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Dl_chip_balance_Test	Balanced	Twi14	1500	Kni	5	3.7	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	hb	12	10.2	10.0404040404	10.0404040404	10.0404040404	89.9595959596
Dl_chip_balance_Test	Balanced	Twi14	1500	eve	7	7	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	sna	9	9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	hb	6	5.6	18	18	18	82
Dl_chip_balance_Test	Balanced	Zld	1000	sna	8	8	12.5	12.5	12.5	87.5
Dl_chip_balance_Test	Balanced	Dl15	1500	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Dl_chip_balance_Test	Balanced	Zld	2000	vnd	4	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
Dl_chip_balance_Test	Balanced	Dl09	1500	Kr	7	6.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	Kni	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Zld	500	sna	9	9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Dl_chip_balance_Test	Balanced	Dl15	1000	eve	5	5	60	60	60	40
Dl_chip_balance_Test	Balanced	Dl09	1000	eve	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	Kr	12	11	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Dl09	2000	vnd	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1000	brk	5	4.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	hb	14	11.1	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1500	eve	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	Kr	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Zld	1000	rho	7	7	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	hb	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
Dl_chip_balance_Test	Balanced	Twi14	2000	vnd	5	5	40	40	40	60
Dl_chip_balance_Test	Balanced	Dl09	500	vnd	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	brk	14	13.1	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	Kr	10	10	10	10	10	90
Dl_chip_balance_Test	Balanced	Dl09	1000	rho	6	5.5	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	rho	4	3.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	vnd	7	6.9	14.5238095238	14.5238095238	14.5238095238	85.4761904762
Dl_chip_balance_Test	Balanced	Dl09	1000	hb	9	7.4	14.0833333333	14.0833333333	14.0833333333	85.9166666667
Dl_chip_balance_Test	Balanced	Dl09	500	sog	3	3	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1000	vnd	6	5.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1000	Kr	7	6.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	Kni	5	3.8	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1000	brk	11	10.5	9.5656565657	9.5656565657	9.5656565657	90.4343434343
Dl_chip_balance_Test	Balanced	Zld	2000	eve	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	Kni	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl15	1000	Kni	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	500	sog	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl09	1500	hb	9	7.4	14.1785714286	14.1785714286	14.1785714286	85.8214285714
Dl_chip_balance_Test	Balanced	Zld	2000	Kr	10	10	20	20	20	80
Dl_chip_balance_Test	Balanced	Zld	1000	sog	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl09	2000	Kr	7	6.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	2000	sna	8	8	25	25	25	75
Dl_chip_balance_Test	Balanced	Twi14	2000	brk	7	6.4	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	Kr	13	12.1	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	2000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Dl_chip_balance_Test	Balanced	Twi14	2000	eve	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
Dl_chip_balance_Test	Balanced	Zld	2000	rho	6	5.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	rho	7	6.9	14.5238095238	14.5238095238	14.5238095238	85.4761904762
Dl_chip_balance_Test	Balanced	Dl15	2000	rho	1	1	100	100	100	0
Dl_chip_balance_Test	Balanced	Dl09	1500	rho	6	5.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1500	sna	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	rho	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Dl09	2000	brk	6	5.8	15	15	15	85
Dl_chip_balance_Test	Balanced	Zld	500	Kni	5	5	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	vnd	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Zld	2000	Kni	3	3	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	2000	eve	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	500	sog	3	3	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	500	rho	8	7.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	500	brk	5	4.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	vnd	5	4.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1000	hb	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
Dl_chip_balance_Test	Balanced	Zld	1000	Kni	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	2000	rho	3	2.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	500	brk	6	5.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Zld	500	brk	9	8.8	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	Kni	5	3.7	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1000	hb	4	4	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl15	2000	Kni	3	3	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1500	brk	6	5.8	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	2000	Kni	4	3.2	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	2000	vnd	2	2	100	100	100	0
Dl_chip_balance_Test	Balanced	Dl15	1000	vnd	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Dl09	2000	Kni	3	2.6	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	500	eve	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	500	rho	6	5.5	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	2000	Kr	9	9	11.1111111111	11.1111111111	11.1111111111	88.8888888889
Dl_chip_balance_Test	Balanced	Dl15	500	hb	4	4	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	2000	sna	6	5.9	34	34	34	66
Dl_chip_balance_Test	Balanced	Zld	500	Kr	10	10	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	sna	12	11.1	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Dl09	500	Kr	7	6.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1000	brk	6	5.8	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1500	sna	6	5.9	17	17	17	83
Dl_chip_balance_Test	Balanced	Zld	1500	brk	8	7.9	12.6785714286	12.6785714286	12.6785714286	87.3214285714
Dl_chip_balance_Test	Balanced	Zld	1500	eve	7	7	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	500	rho	2	2	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	1000	eve	8	8	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	2000	hb	5	4.9	20.5	20.5	20.5	79.5
Dl_chip_balance_Test	Balanced	Dl15	500	eve	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1000	Kni	3	2.6	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	1500	rho	4	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
Dl_chip_balance_Test	Balanced	Dl09	1000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Dl15	2000	eve	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Dl15	2000	hb	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Zld	1000	brk	8	7.8	12.9166666667	12.9166666667	12.9166666667	87.0833333333
Dl_chip_balance_Test	Balanced	Dl15	1500	eve	5	5	60	60	60	40
Dl_chip_balance_Test	Balanced	Twi14	2000	sna	8	8	25	25	25	75
Dl_chip_balance_Test	Balanced	Zld	500	eve	9	9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_chip_balance_Test	Balanced	Dl09	2000	sna	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
Dl_chip_balance_Test	Balanced	Zld	1500	sna	8	8	25	25	25	75
Dl_chip_balance_Test	Balanced	Dl09	1500	Kni	3	2.5	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	500	hb	7	6.9	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	2000	brk	7	6.8	27.7142857143	27.7142857143	27.7142857143	72.2857142857
Dl_chip_balance_Test	Balanced	Dl15	2000	Kr	2	2	50	50	50	50
Dl_chip_balance_Test	Balanced	Dl15	500	sna	8	8	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl15	1000	sna	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Twi14	500	eve	14	13.7	0	0	0	100
Dl_chip_balance_Test	Balanced	Dl09	1000	sna	6	6	0	0	0	100
Dl_chip_balance_Test	Balanced	Zld	2000	hb	6	6	16.6666666667	16.6666666667	16.6666666667	83.3333333333
Dl_Twi_Test	Unbalanced	Zld	500	vnd	7	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	rho	4	3.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	eve	10	8.4	24.6111111111	24.6111111111	24.6111111111	75.3888888889
Dl_Twi_Test	Unbalanced	Dl15	1500	brk	4	3.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Dl_Twi_Test	Unbalanced	Dl15	1000	rho	2	1.9	55	55	55	45
Dl_Twi_Test	Unbalanced	Dl15	500	vnd	2	2	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	2000	brk	4	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
Dl_Twi_Test	Unbalanced	Dl09	500	sna	6	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	sna	8	7.6	13.2738095238	13.2738095238	13.2738095238	86.7261904762
Dl_Twi_Test	Unbalanced	Dl09	2000	hb	9	5.3	21	21	21	79
Dl_Twi_Test	Unbalanced	Dl09	500	hb	9	5.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	2000	rho	6	4.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	sog	3	2.9	70	70	70	30
Dl_Twi_Test	Unbalanced	Zld	1000	Kr	10	8.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	Kr	10	9.1	11.3174603175	11.3174603175	11.3174603175	88.6825396825
Dl_Twi_Test	Unbalanced	Dl15	500	Kr	4	4	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1000	vnd	2	1.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	vnd	8	6.8	15.6666666667	15.6666666667	15.6666666667	84.3333333333
Dl_Twi_Test	Unbalanced	Twi14	1500	brk	9	7.6	13.2142857143	13.2142857143	13.2142857143	86.7857142857
Dl_Twi_Test	Unbalanced	Dl09	1500	vnd	2	1.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	hb	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Dl09	500	Kni	3	1.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	500	Kni	4	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	sog	3	3	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1000	Kr	2	2	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	2000	sog	2	1.7	45	45	45	55
Dl_Twi_Test	Unbalanced	Twi14	500	vnd	8	6.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	sog	3	2.8	63.3333333333	63.3333333333	63.3333333333	36.6666666667
Dl_Twi_Test	Unbalanced	Twi14	1500	Kni	5	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	hb	12	7	14.6587301587	14.6587301587	14.6587301587	85.3412698413
Dl_Twi_Test	Unbalanced	Twi14	1500	eve	7	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	sna	9	8.4	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	hb	6	3.4	31.1666666667	31.1666666667	31.1666666667	68.8333333333
Dl_Twi_Test	Unbalanced	Zld	1000	sna	8	7.4	13.630952381	13.630952381	13.630952381	86.369047619
Dl_Twi_Test	Unbalanced	Dl15	1500	sog	3	2.5	75	75	75	25
Dl_Twi_Test	Unbalanced	Zld	2000	vnd	4	3.7	28.3333333333	28.3333333333	28.3333333333	71.6666666667
Dl_Twi_Test	Unbalanced	Dl09	1500	Kr	7	6.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	Kni	4	4	25	25	25	75
Dl_Twi_Test	Unbalanced	Zld	500	sna	9	8.3	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1000	sog	3	2.7	76.6666666667	76.6666666667	76.6666666667	23.3333333333
Dl_Twi_Test	Unbalanced	Dl15	1000	eve	5	4.6	66	66	66	34
Dl_Twi_Test	Unbalanced	Dl09	1000	eve	4	3.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	Kr	12	9.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	2000	sog	3	2.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Dl_Twi_Test	Unbalanced	Dl09	2000	vnd	2	1.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1000	brk	5	4.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	hb	14	7.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1500	eve	4	3.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	Kr	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Zld	1000	rho	7	5.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	hb	6	4.8	21.5	21.5	21.5	78.5
Dl_Twi_Test	Unbalanced	Twi14	2000	vnd	5	4.4	47.3333333333	47.3333333333	47.3333333333	52.6666666667
Dl_Twi_Test	Unbalanced	Dl09	500	vnd	2	1.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	brk	14	10.3	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	Kr	10	9.4	10.7896825397	10.7896825397	10.7896825397	89.2103174603
Dl_Twi_Test	Unbalanced	Dl09	1000	rho	6	3.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	rho	4	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	vnd	7	6.2	16.7380952381	16.7380952381	16.7380952381	83.2619047619
Dl_Twi_Test	Unbalanced	Dl09	1000	hb	9	5.5	20.8452380952	20.8452380952	20.8452380952	79.1547619048
Dl_Twi_Test	Unbalanced	Dl09	500	sog	3	3	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1000	vnd	6	5.2	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1000	Kr	7	6.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	Kni	5	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1000	brk	11	9.3	10.9007936508	10.9007936508	10.9007936508	89.0992063492
Dl_Twi_Test	Unbalanced	Zld	2000	eve	6	5.3	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	Kni	4	3.6	28.3333333333	28.3333333333	28.3333333333	71.6666666667
Dl_Twi_Test	Unbalanced	Dl15	1000	Kni	4	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	500	sog	4	3.7	27.5	27.5	27.5	72.5
Dl_Twi_Test	Unbalanced	Dl09	1500	hb	9	5.3	20.3452380952	20.3452380952	20.3452380952	79.6547619048
Dl_Twi_Test	Unbalanced	Zld	2000	Kr	10	9.6	20.9444444444	20.9444444444	20.9444444444	79.0555555556
Dl_Twi_Test	Unbalanced	Zld	1000	sog	4	3.7	27.5	27.5	27.5	72.5
